I'm feeling hopeful about the job interview.,Positive,feeling hopeful,Positive Outlook,2
The therapy sessions have me feeling much better.,Positive,feeling much better,Positive Outlook,4
Starting exercise has me feeling little better.,Positive,feeling little better,Positive Outlook,1
My promotion has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my recovery process.,Positive,feeling hopeful,Positive Outlook,2
The new treatment has me feeling much better.,Positive,feeling much better,Positive Outlook,4
The rest made me feeling little better today.,Positive,feeling little better,Positive Outlook,1
This vacation has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the upcoming changes.,Positive,feeling hopeful,Positive Outlook,2
The support group has me feeling much better.,Positive,feeling much better,Positive Outlook,4
The tea made me feeling little better.,Positive,feeling little better,Positive Outlook,1
My engagement has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the test results.,Positive,feeling hopeful,Positive Outlook,2
The medication has me feeling much better.,Positive,feeling much better,Positive Outlook,4
This soup has me feeling little better.,Positive,feeling little better,Positive Outlook,1
The wedding news has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my future now.,Positive,feeling hopeful,Positive Outlook,2
My recovery has me feeling much better.,Positive,feeling much better,Positive Outlook,4
The nap made me feeling little better.,Positive,feeling little better,Positive Outlook,1
This achievement has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the interview results.,Positive,feeling hopeful,Positive Outlook,2
The spring weather has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Fresh air has me feeling little better.,Positive,feeling little better,Positive Outlook,1
My graduation has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the new project.,Positive,feeling hopeful,Positive Outlook,2
These changes have me feeling much better.,Positive,feeling much better,Positive Outlook,4
The walk made me feeling little better.,Positive,feeling little better,Positive Outlook,1
This reunion has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my relationship.,Positive,feeling hopeful,Positive Outlook,2
The counseling has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Stretching has me feeling little better.,Positive,feeling little better,Positive Outlook,1
My new home has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this opportunity.,Positive,feeling hopeful,Positive Outlook,2
The weekend has me feeling much better.,Positive,feeling much better,Positive Outlook,4
This massage has me feeling little better.,Positive,feeling little better,Positive Outlook,1
The baby news has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the treatment plan.,Positive,feeling hopeful,Positive Outlook,2
These friends have me feeling much better.,Positive,feeling much better,Positive Outlook,4
Meditation has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This success has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about tomorrow now.,Positive,feeling hopeful,Positive Outlook,2
The sunshine has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Hot shower has me feeling little better.,Positive,feeling little better,Positive Outlook,1
My birthday has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this application.,Positive,feeling hopeful,Positive Outlook,2
The vacation has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Reading made me feeling little better.,Positive,feeling little better,Positive Outlook,1
This concert has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my career path.,Positive,feeling hopeful,Positive Outlook,2
The yoga has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Music has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This party has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my studies.,Positive,feeling hopeful,Positive Outlook,2
The break has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Drawing has me feeling little better.,Positive,feeling little better,Positive Outlook,1
These results have me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my savings.,Positive,feeling hopeful,Positive Outlook,2
The holiday has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Gardening has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This news has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about the solution.,Positive,feeling hopeful,Positive Outlook,2
The progress has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Painting has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This friendship has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my health now.,Positive,feeling hopeful,Positive Outlook,2
The support has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Writing has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This gift has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this meeting.,Positive,feeling hopeful,Positive Outlook,2
The exercise has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Dancing has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This grade has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my goals.,Positive,feeling hopeful,Positive Outlook,2
The feedback has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Cooking has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This visit has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my skills.,Positive,feeling hopeful,Positive Outlook,2
The rest has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Running has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This award has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my dreams.,Positive,feeling hopeful,Positive Outlook,2
The call has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Swimming has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This bonus has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this change.,Positive,feeling hopeful,Positive Outlook,2
The talk has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Nature has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This success has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about next year.,Positive,feeling hopeful,Positive Outlook,2
The hug has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Art has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This win has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this chance.,Positive,feeling hopeful,Positive Outlook,2
The smile has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Games have me feeling little better.,Positive,feeling little better,Positive Outlook,1
This raise has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my project.,Positive,feeling hopeful,Positive Outlook,2
The song has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Pets have me feeling little better.,Positive,feeling little better,Positive Outlook,1
This love has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about this day.,Positive,feeling hopeful,Positive Outlook,2
The sun has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Sleep has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This life has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about us now.,Positive,feeling hopeful,Positive Outlook,2
The help has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Food has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This joy has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about healing.,Positive,feeling hopeful,Positive Outlook,2
The care has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Rest has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This day has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about work now.,Positive,feeling hopeful,Positive Outlook,2
The peace has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Time has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This hope has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about my path.,Positive,feeling hopeful,Positive Outlook,2
The calm has me feeling much better.,Positive,feeling much better,Positive Outlook,4
Light has me feeling little better.,Positive,feeling little better,Positive Outlook,1
This bliss has me feeling very happy.,Positive,feeling very happy,Positive Outlook,4
I'm feeling hopeful about growth now.,Positive,feeling hopeful,Positive Outlook,2
The joy has me feeling much better.,Positive,feeling much better,Positive Outlook,4
I'm feeling a little stressed about the upcoming dental appointment.,Negative,little stressed,Stress,1
With the deadline approaching I'm very stressed about completing everything.,Negative,very stressed,Stress,4
The wedding planning has me extremely stressed and overwhelmed.,Negative,extremely stressed,Stress,5
I'm a little stressed about meeting my partner's family tomorrow.,Negative,little stressed,Stress,1
The job interview next week has me very stressed and anxious.,Negative,very stressed,Stress,4
With three projects due I'm extremely stressed about managing time.,Negative,extremely stressed,Stress,5
Planning the vacation makes me a little stressed about the budget.,Negative,little stressed,Stress,1
The house move has me very stressed about packing everything.,Negative,very stressed,Stress,4
My financial situation has me extremely stressed these days.,Negative,extremely stressed,Stress,5
Starting the new job has me a little stressed but excited.,Negative,little stressed,Stress,1
The upcoming presentation has me very stressed about speaking.,Negative,very stressed,Stress,4
The medical test results have me extremely stressed and worried.,Negative,extremely stressed,Stress,5
I'm a little stressed about choosing the right college major.,Negative,little stressed,Stress,1
The family reunion has me very stressed about organizing everything.,Negative,very stressed,Stress,4
My workload is making me extremely stressed and exhausted.,Negative,extremely stressed,Stress,5
The minor car repairs have me a little stressed about costs.,Negative,little stressed,Stress,1
The project deadline has me very stressed about completion.,Negative,very stressed,Stress,4
My relationship issues have me extremely stressed lately.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming driving test.,Negative,little stressed,Stress,1
The home renovation has me very stressed about decisions.,Negative,very stressed,Stress,4
The health concerns have me extremely stressed and anxious.,Negative,extremely stressed,Stress,5
Planning the birthday party has me a little stressed.,Negative,little stressed,Stress,1
The team conflicts at work have me very stressed.,Negative,very stressed,Stress,4
The mortgage application has me extremely stressed.,Negative,extremely stressed,Stress,5
I'm a little stressed about the weather forecast.,Negative,little stressed,Stress,1
The client meeting has me very stressed about preparation.,Negative,very stressed,Stress,4
My visa application has me extremely stressed about timing.,Negative,extremely stressed,Stress,5
The minor exam has me a little stressed but manageable.,Negative,little stressed,Stress,1
The family issues have me very stressed about holidays.,Negative,very stressed,Stress,4
The lawsuit has me extremely stressed about the outcome.,Negative,extremely stressed,Stress,5
I'm a little stressed about picking an outfit for the date.,Negative,little stressed,Stress,1
The performance review has me very stressed this week.,Negative,very stressed,Stress,4
The debt situation has me extremely stressed constantly.,Negative,extremely stressed,Stress,5
The small gathering has me a little stressed about hosting.,Negative,little stressed,Stress,1
The upcoming audit has me very stressed about documentation.,Negative,very stressed,Stress,4
The custody battle has me extremely stressed and drained.,Negative,extremely stressed,Stress,5
I'm a little stressed about the minor surgery next month.,Negative,little stressed,Stress,1
The networking event has me very stressed about socializing.,Negative,very stressed,Stress,4
The immigration process has me extremely stressed daily.,Negative,extremely stressed,Stress,5
The doctor appointment has me a little stressed today.,Negative,little stressed,Stress,1
The business proposal has me very stressed about details.,Negative,very stressed,Stress,4
The court hearing has me extremely stressed and nervous.,Negative,extremely stressed,Stress,5
I'm a little stressed about the phone interview later.,Negative,little stressed,Stress,1
The code deployment has me very stressed about bugs.,Negative,very stressed,Stress,4
The tax audit has me extremely stressed about paperwork.,Negative,extremely stressed,Stress,5
The small presentation has me a little stressed but okay.,Negative,little stressed,Stress,1
The system upgrade has me very stressed about downtime.,Negative,very stressed,Stress,4
The divorce proceedings have me extremely stressed now.,Negative,extremely stressed,Stress,5
I'm a little stressed about the weekend plans changing.,Negative,little stressed,Stress,1
The project handover has me very stressed about training.,Negative,very stressed,Stress,4
The bankruptcy filing has me extremely stressed daily.,Negative,extremely stressed,Stress,5
The routine checkup has me a little stressed but fine.,Negative,little stressed,Stress,1
The team leadership has me very stressed about managing.,Negative,very stressed,Stress,4
The foreclosure threat has me extremely stressed always.,Negative,extremely stressed,Stress,5
I'm a little stressed about the minor home repairs.,Negative,little stressed,Stress,1
The client feedback has me very stressed about changes.,Negative,very stressed,Stress,4
The legal issues have me extremely stressed constantly.,Negative,extremely stressed,Stress,5
The dentist visit has me a little stressed this morning.,Negative,little stressed,Stress,1
The budget meeting has me very stressed about numbers.,Negative,very stressed,Stress,4
The hospital bills have me extremely stressed about money.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming blind date.,Negative,little stressed,Stress,1
The product launch has me very stressed about success.,Negative,very stressed,Stress,4
The eviction notice has me extremely stressed and scared.,Negative,extremely stressed,Stress,5
The mild cold has me a little stressed about recovery.,Negative,little stressed,Stress,1
The website redesign has me very stressed about deadlines.,Negative,very stressed,Stress,4
The custody issues have me extremely stressed each day.,Negative,extremely stressed,Stress,5
I'm a little stressed about the minor schedule changes.,Negative,little stressed,Stress,1
The market presentation has me very stressed this week.,Negative,very stressed,Stress,4
The pending lawsuit has me extremely stressed constantly.,Negative,extremely stressed,Stress,5
The routine maintenance has me a little stressed today.,Negative,little stressed,Stress,1
The sales targets have me very stressed about quotas.,Negative,very stressed,Stress,4
The foreclosure process has me extremely stressed now.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming coffee date.,Negative,little stressed,Stress,1
The code review has me very stressed about feedback.,Negative,very stressed,Stress,4
The bankruptcy process has me extremely stressed daily.,Negative,extremely stressed,Stress,5
The small talk has me a little stressed but manageable.,Negative,little stressed,Stress,1
The project timeline has me very stressed about delays.,Negative,very stressed,Stress,4
The court date has me extremely stressed and worried.,Negative,extremely stressed,Stress,5
I'm a little stressed about the weekend weather forecast.,Negative,little stressed,Stress,1
The team meeting has me very stressed about reporting.,Negative,very stressed,Stress,4
The health diagnosis has me extremely stressed lately.,Negative,extremely stressed,Stress,5
The minor quiz has me a little stressed but prepared.,Negative,little stressed,Stress,1
The client presentation has me very stressed today.,Negative,very stressed,Stress,4
The insurance claim has me extremely stressed now.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming movie date.,Negative,little stressed,Stress,1
The system migration has me very stressed about data.,Negative,very stressed,Stress,4
The medical bills have me extremely stressed about funds.,Negative,extremely stressed,Stress,5
The routine visit has me a little stressed this afternoon.,Negative,little stressed,Stress,1
The team evaluation has me very stressed about reviews.,Negative,very stressed,Stress,4
The legal battle has me extremely stressed each day.,Negative,extremely stressed,Stress,5
I'm a little stressed about the minor technical issues.,Negative,little stressed,Stress,1
The project deadline has me very stressed about time.,Negative,very stressed,Stress,4
The family crisis has me extremely stressed constantly.,Negative,extremely stressed,Stress,5
The small errand has me a little stressed but doable.,Negative,little stressed,Stress,1
The market analysis has me very stressed about results.,Negative,very stressed,Stress,4
The debt collection has me extremely stressed daily.,Negative,extremely stressed,Stress,5
The casual meeting has me a little stressed today.,Negative,little stressed,Stress,1
The performance metrics have me very stressed now.,Negative,very stressed,Stress,4
The ongoing investigation has me extremely stressed.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming group lunch.,Negative,little stressed,Stress,1
The security audit has me very stressed about compliance.,Negative,very stressed,Stress,4
The criminal charges have me extremely stressed always.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming team outing.,Negative,little stressed,Stress,1
The project review has me very stressed about feedback.,Negative,very stressed,Stress,4
The legal dispute has me extremely stressed and anxious.,Negative,extremely stressed,Stress,5
I'm a little stressed about the upcoming team dinner.,Negative,little stressed,Stress,1
The project status has me very stressed about updates.,Negative,very stressed,Stress,4
The legal issues have me extremely stressed constantly.,Negative,extremely stressed,Stress,5
With my busy schedule I'm not eating properly during workdays.,Negative,not eating properly,Eating Disorder,2
Due to severe anxiety I'm unable to eat anything substantial.,Negative,unable to eat,Eating Disorder,4
I've been not eating properly since starting my new job.,Negative,not eating properly,Eating Disorder,2
The stress of exams means I'm unable to eat regular meals.,Negative,unable to eat,Eating Disorder,4
Working night shifts has me not eating properly anymore.,Negative,not eating properly,Eating Disorder,2
My depression makes me unable to eat most days.,Negative,unable to eat,Eating Disorder,4
Between classes I'm not eating properly or at regular times.,Negative,not eating properly,Eating Disorder,2
The medication side effects leave me unable to eat without nausea.,Negative,unable to eat,Eating Disorder,4
Living alone has resulted in me not eating properly lately.,Negative,not eating properly,Eating Disorder,2
The grief makes me unable to eat anything substantial.,Negative,unable to eat,Eating Disorder,4
During gaming sessions I'm not eating properly at all.,Negative,not eating properly,Eating Disorder,2
My anxiety attacks make me unable to eat when stressed.,Negative,unable to eat,Eating Disorder,4
Since moving out I'm not eating properly or regularly.,Negative,not eating properly,Eating Disorder,2
The chemotherapy leaves me unable to eat most foods.,Negative,unable to eat,Eating Disorder,4
With overtime work I'm not eating properly these days.,Negative,not eating properly,Eating Disorder,2
My morning sickness makes me unable to eat breakfast.,Negative,unable to eat,Eating Disorder,4
As a new parent I'm not eating properly between feedings.,Negative,not eating properly,Eating Disorder,2
The stomach flu has me unable to eat anything solid.,Negative,unable to eat,Eating Disorder,4
During travel I'm not eating properly or nutritiously.,Negative,not eating properly,Eating Disorder,2
Chronic pain makes me unable to eat without discomfort.,Negative,unable to eat,Eating Disorder,4
On my budget I'm not eating properly or balanced meals.,Negative,not eating properly,Eating Disorder,2
The panic attacks leave me unable to eat when anxious.,Negative,unable to eat,Eating Disorder,4
Without meal prep I'm not eating properly all week.,Negative,not eating properly,Eating Disorder,2
Post-surgery I'm unable to eat regular food yet.,Negative,unable to eat,Eating Disorder,4
During deadlines I'm not eating properly at work.,Negative,not eating properly,Eating Disorder,2
My throat infection makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
In this heat I'm not eating properly or regularly.,Negative,not eating properly,Eating Disorder,2
The migraine makes me unable to eat without vomiting.,Negative,unable to eat,Eating Disorder,4
While studying I'm not eating properly or enough.,Negative,not eating properly,Eating Disorder,2
The dental surgery left me unable to eat solid food.,Negative,unable to eat,Eating Disorder,4
Without a kitchen I'm not eating properly these days.,Negative,not eating properly,Eating Disorder,2
My jaw pain makes me unable to eat normal meals.,Negative,unable to eat,Eating Disorder,4
During exams I'm not eating properly or regularly.,Negative,not eating properly,Eating Disorder,2
The food poisoning has me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
With my commute I'm not eating properly most days.,Negative,not eating properly,Eating Disorder,2
The heartburn makes me unable to eat spicy foods.,Negative,unable to eat,Eating Disorder,4
As a freelancer I'm not eating properly between jobs.,Negative,not eating properly,Eating Disorder,2
My wisdom teeth removal has me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
Without roommates I'm not eating properly anymore.,Negative,not eating properly,Eating Disorder,2
The gastritis makes me unable to eat large meals.,Negative,unable to eat,Eating Disorder,4
During moving I'm not eating properly or regularly.,Negative,not eating properly,Eating Disorder,2
My nausea makes me unable to eat in the mornings.,Negative,unable to eat,Eating Disorder,4
With limited time I'm not eating properly at lunch.,Negative,not eating properly,Eating Disorder,2
The ulcer leaves me unable to eat certain foods.,Negative,unable to eat,Eating Disorder,4
During projects I'm not eating properly all day.,Negative,not eating properly,Eating Disorder,2
My sore throat makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
Without planning I'm not eating properly this week.,Negative,not eating properly,Eating Disorder,2
The vertigo makes me unable to eat when dizzy.,Negative,unable to eat,Eating Disorder,4
As a student I'm not eating properly on campus.,Negative,not eating properly,Eating Disorder,2
The braces make me unable to eat crunchy foods.,Negative,unable to eat,Eating Disorder,4
During renovations I'm not eating properly at home.,Negative,not eating properly,Eating Disorder,2
My toothache makes me unable to eat properly.,Negative,unable to eat,Eating Disorder,4
With long shifts I'm not eating properly lately.,Negative,not eating properly,Eating Disorder,2
The flu makes me unable to eat without nausea.,Negative,unable to eat,Eating Disorder,4
Between meetings I'm not eating properly today.,Negative,not eating properly,Eating Disorder,2
My strep throat makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
During training I'm not eating properly enough.,Negative,not eating properly,Eating Disorder,2
The acid reflux makes me unable to eat late.,Negative,unable to eat,Eating Disorder,4
Without structure I'm not eating properly anymore.,Negative,not eating properly,Eating Disorder,2
My tonsillitis makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
While traveling I'm not eating properly at all.,Negative,not eating properly,Eating Disorder,2
The fever makes me unable to eat full meals.,Negative,unable to eat,Eating Disorder,4
During overtime I'm not eating properly these days.,Negative,not eating properly,Eating Disorder,2
My gum surgery makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
As an intern I'm not eating properly between tasks.,Negative,not eating properly,Eating Disorder,2
The medication makes me unable to eat early.,Negative,unable to eat,Eating Disorder,4
Without breaks I'm not eating properly at work.,Negative,not eating properly,Eating Disorder,2
My mouth ulcers make me unable to eat spicy food.,Negative,unable to eat,Eating Disorder,4
During conferences I'm not eating properly or well.,Negative,not eating properly,Eating Disorder,2
The pneumonia makes me unable to eat much.,Negative,unable to eat,Eating Disorder,4
With deadlines I'm not eating properly this month.,Negative,not eating properly,Eating Disorder,2
My bronchitis makes me unable to eat without coughing.,Negative,unable to eat,Eating Disorder,4
Between clients I'm not eating properly today.,Negative,not eating properly,Eating Disorder,2
The stomach bug makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
During finals I'm not eating properly or regularly.,Negative,not eating properly,Eating Disorder,2
My throat infection makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
Without routine I'm not eating properly lately.,Negative,not eating properly,Eating Disorder,2
The dental work makes me unable to eat normally.,Negative,unable to eat,Eating Disorder,4
As a caregiver I'm not eating properly between duties.,Negative,not eating properly,Eating Disorder,2
My nausea makes me unable to eat breakfast.,Negative,unable to eat,Eating Disorder,4
During interviews I'm not eating properly all day.,Negative,not eating properly,Eating Disorder,2
The stomach pain makes me unable to eat much.,Negative,unable to eat,Eating Disorder,4
With odd hours I'm not eating properly anymore.,Negative,not eating properly,Eating Disorder,2
My jaw surgery makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
Between shifts I'm not eating properly these days.,Negative,not eating properly,Eating Disorder,2
The illness makes me unable to eat regular meals.,Negative,unable to eat,Eating Disorder,4
During research I'm not eating properly at all.,Negative,not eating properly,Eating Disorder,2
My anxiety makes me unable to eat when nervous.,Negative,unable to eat,Eating Disorder,4
Without cooking skills I'm not eating properly now.,Negative,not eating properly,Eating Disorder,2
The tooth pain makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
As a volunteer I'm not eating properly between tasks.,Negative,not eating properly,Eating Disorder,2
My headache makes me unable to eat normally.,Negative,unable to eat,Eating Disorder,4
During fieldwork I'm not eating properly or well.,Negative,not eating properly,Eating Disorder,2
The stress makes me unable to eat properly.,Negative,unable to eat,Eating Disorder,4
With tight budgets I'm not eating properly lately.,Negative,not eating properly,Eating Disorder,2
My cold makes me unable to eat hot foods.,Negative,unable to eat,Eating Disorder,4
Between projects I'm not eating properly enough.,Negative,not eating properly,Eating Disorder,2
The motion sickness makes me unable to eat traveling.,Negative,unable to eat,Eating Disorder,4
During workshops I'm not eating properly at all.,Negative,not eating properly,Eating Disorder,2
My throat pain makes me unable to eat solids.,Negative,unable to eat,Eating Disorder,4
Without meal times I'm not eating properly anymore.,Negative,not eating properly,Eating Disorder,2
The dental procedure makes me unable to eat normally.,Negative,unable to eat,Eating Disorder,4
As a driver I'm not eating properly between routes.,Negative,not eating properly,Eating Disorder,2
My stomach ache makes me unable to eat today.,Negative,unable to eat,Eating Disorder,4
During meetings I'm not eating properly or enough.,Negative,not eating properly,Eating Disorder,2
The illness makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
With deadlines I'm not eating properly this week.,Negative,not eating properly,Eating Disorder,2
My fatigue makes me unable to eat regularly.,Negative,unable to eat,Eating Disorder,4
Between classes I'm not eating properly lately.,Negative,not eating properly,Eating Disorder,2
The surgery makes me unable to eat solid food.,Negative,unable to eat,Eating Disorder,4
During work I'm not eating properly or well.,Negative,not eating properly,Eating Disorder,2
My depression makes me unable to eat much.,Negative,unable to eat,Eating Disorder,4
Without planning I'm not eating properly these days.,Negative,not eating properly,Eating Disorder,2
The pain makes me unable to eat anything.,Negative,unable to eat,Eating Disorder,4
User input,polarity,extracted concern,category,intensity
After reading my test results I'm worried about health implications.,Negative,worried about health,Health Anxiety,3
Looking at my family history has me distressed over health risks.,Negative,distressed over health,Health Anxiety,3
With these new symptoms I'm worried about health consequences.,Negative,worried about health,Health Anxiety,3
My recent diagnosis has me distressed over health outcomes.,Negative,distressed over health,Health Anxiety,3
After skipping checkups I'm worried about health issues.,Negative,worried about health,Health Anxiety,3
These chest pains have me distressed over health concerns.,Negative,distressed over health,Health Anxiety,3
Since turning forty I'm worried about health changes.,Negative,worried about health,Health Anxiety,3
Recent medical news has me distressed over health matters.,Negative,distressed over health,Health Anxiety,3
With my blood pressure rising I'm worried about health risks.,Negative,worried about health,Health Anxiety,3
The upcoming surgery has me distressed over health recovery.,Negative,distressed over health,Health Anxiety,3
After gaining weight I'm worried about health effects.,Negative,worried about health,Health Anxiety,3
These persistent headaches have me distressed over health status.,Negative,distressed over health,Health Anxiety,3
Since the accident I'm worried about health complications.,Negative,worried about health,Health Anxiety,3
The genetic testing has me distressed over health predictions.,Negative,distressed over health,Health Anxiety,3
With these lifestyle changes I'm worried about health impact.,Negative,worried about health,Health Anxiety,3
My chronic condition has me distressed over health management.,Negative,distressed over health,Health Anxiety,3
After the biopsy I'm worried about health outcomes.,Negative,worried about health,Health Anxiety,3
The lab results have me distressed over health conditions.,Negative,distressed over health,Health Anxiety,3
Since starting medication I'm worried about health side effects.,Negative,worried about health,Health Anxiety,3
Recent dizzy spells have me distressed over health stability.,Negative,distressed over health,Health Anxiety,3
With my irregular heartbeat I'm worried about health risks.,Negative,worried about health,Health Anxiety,3
The ongoing fatigue has me distressed over health concerns.,Negative,distressed over health,Health Anxiety,3
After the physical exam I'm worried about health findings.,Negative,worried about health,Health Anxiety,3
These unexplained symptoms have me distressed over health issues.,Negative,distressed over health,Health Anxiety,3
Since exposure notification I'm worried about health status.,Negative,worried about health,Health Anxiety,3
The medical history has me distressed over health patterns.,Negative,distressed over health,Health Anxiety,3
With these joint pains I'm worried about health deterioration.,Negative,worried about health,Health Anxiety,3
My chronic migraines have me distressed over health impact.,Negative,distressed over health,Health Anxiety,3
After the doctor's visit I'm worried about health problems.,Negative,worried about health,Health Anxiety,3
The family diagnosis has me distressed over health inheritance.,Negative,distressed over health,Health Anxiety,3
Since losing weight rapidly I'm worried about health causes.,Negative,worried about health,Health Anxiety,3
These vision changes have me distressed over health decline.,Negative,distressed over health,Health Anxiety,3
With my breathing issues I'm worried about health concerns.,Negative,worried about health,Health Anxiety,3
The recurring pain has me distressed over health conditions.,Negative,distressed over health,Health Anxiety,3
After the screening test I'm worried about health results.,Negative,worried about health,Health Anxiety,3
The genetic markers have me distressed over health future.,Negative,distressed over health,Health Anxiety,3
Since quitting exercise I'm worried about health effects.,Negative,worried about health,Health Anxiety,3
These sleep problems have me distressed over health impact.,Negative,distressed over health,Health Anxiety,3
With my dietary changes I'm worried about health consequences.,Negative,worried about health,Health Anxiety,3
The medical procedures have me distressed over health outcomes.,Negative,distressed over health,Health Anxiety,3
After environmental exposure I'm worried about health risks.,Negative,worried about health,Health Anxiety,3
The ongoing symptoms have me distressed over health stability.,Negative,distressed over health,Health Anxiety,3
Since the injury I'm worried about health recovery.,Negative,worried about health,Health Anxiety,3
These blood tests have me distressed over health status.,Negative,distressed over health,Health Anxiety,3
With my family background I'm worried about health predisposition.,Negative,worried about health,Health Anxiety,3
The medical uncertainty has me distressed over health future.,Negative,distressed over health,Health Anxiety,3
After postponing treatment I'm worried about health progression.,Negative,worried about health,Health Anxiety,3
The chronic symptoms have me distressed over health management.,Negative,distressed over health,Health Anxiety,3
Since changing medications I'm worried about health adjustments.,Negative,worried about health,Health Anxiety,3
These digestive issues have me distressed over health concerns.,Negative,distressed over health,Health Anxiety,3
